step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
402,PAYMENT,14208.11,C1079362817,0.0,0.0,M1792449509,0.0,0.0,0,0
8,PAYMENT,5082.75,C549249631,0.0,0.0,M1346116432,0.0,0.0,0,0
18,CASH_IN,12309.36,C2094253932,1689803.36,1702112.71,C2077216326,1565718.52,1553409.16,0,0
302,PAYMENT,35335.58,C9697720,0.0,0.0,M306902520,0.0,0.0,0,0
378,PAYMENT,15067.15,C852323212,29493.0,14425.85,M1173375543,0.0,0.0,0,0
42,PAYMENT,6059.89,C883102135,0.0,0.0,M492403258,0.0,0.0,0,0
182,CASH_OUT,236012.36,C402477716,0.0,0.0,C322426714,252605.57,488617.93,0,0
140,TRANSFER,352847.18,C112019758,0.0,0.0,C1172072240,1937382.94,2290230.11,0,0
371,PAYMENT,19039.76,C1515482069,0.0,0.0,M3439797,0.0,0.0,0,0
18,CASH_OUT,325381.7,C1306415670,0.0,0.0,C43712112,1778787.16,2104168.85,0,0
232,PAYMENT,2832.19,C1393372312,306632.0,303799.81,M1986031762,0.0,0.0,0,0
202,CASH_OUT,123486.84,C6111812,0.0,0.0,C2115713925,3640529.18,3764016.02,0,0
210,CASH_IN,63778.13,C436883789,21823.0,85601.13,C519648367,51694.55,0.0,0,0
249,PAYMENT,18354.35,C1276472907,158.0,0.0,M1940927878,0.0,0.0,0,0
619,PAYMENT,29391.96,C623371429,713641.55,684249.59,M1810754053,0.0,0.0,0,0
43,CASH_OUT,91430.81,C750489092,0.0,0.0,C317881467,144700.84,236131.65,0,0
185,CASH_OUT,76033.07,C1544843550,257.0,0.0,C377886239,1852192.32,1928225.39,0,0
345,TRANSFER,848300.3,C1059770525,0.0,0.0,C53263970,1117712.48,1966012.78,0,0
24,CASH_OUT,142138.36,C1232366473,0.0,0.0,C4974976,6780407.03,6922545.38,0,0
330,CASH_OUT,138124.67,C1834690261,64846.18,0.0,C427690550,2091573.65,2229698.31,0,0
205,CASH_IN,104177.31,C1492768638,73150.0,177327.31,C1860147024,2187905.44,2083728.14,0,0
8,CASH_OUT,339165.99,C411482188,436235.72,97069.73,C406477119,455922.51,1879210.25,0,0
397,CASH_OUT,269305.75,C802925167,150099.0,0.0,C1526938415,0.0,269305.75,0,0
236,PAYMENT,14188.46,C794614313,0.0,0.0,M508508906,0.0,0.0,0,0
43,PAYMENT,9160.85,C1289469144,3290.77,0.0,M1534571343,0.0,0.0,0,0
261,CASH_IN,16550.89,C1806161285,18537.0,35087.89,C1356873853,351019.88,334468.99,0,0
326,PAYMENT,33083.41,C1741390249,20794.0,0.0,M2034218841,0.0,0.0,0,0
324,PAYMENT,23566.98,C237586011,4585.0,0.0,M1380284185,0.0,0.0,0,0
236,PAYMENT,10523.3,C430417567,0.0,0.0,M1573633703,0.0,0.0,0,0
12,TRANSFER,641747.31,C1433878245,0.0,0.0,C1573647669,2373070.68,3014817.99,0,0
372,CASH_OUT,235094.79,C1346011338,0.0,0.0,C1698440092,2220596.8,2455691.59,0,0
191,CASH_IN,110650.97,C2084834765,7129292.77,7239943.74,C49988938,194752.89,84101.93,0,0
178,PAYMENT,11638.15,C1801980155,22897.0,11258.85,M1638697055,0.0,0.0,0,0
184,CASH_OUT,151315.26,C201100887,0.0,0.0,C925112795,275308.29,426623.56,0,0
249,CASH_IN,139005.65,C1045377961,4999021.34,5138026.99,C639090764,604188.54,465182.9,0,0
135,PAYMENT,29420.66,C665798118,229499.0,200078.34,M631852723,0.0,0.0,0,0
522,CASH_OUT,279880.68,C624462187,0.0,0.0,C1857458087,2973664.87,3253545.56,0,0
136,CASH_OUT,174956.05,C704800063,0.0,0.0,C737031720,353516.7,528472.75,0,0
684,PAYMENT,13213.34,C1539858828,104972.99,91759.64,M36755628,0.0,0.0,0,0
139,CASH_OUT,86542.87,C1044339532,0.0,0.0,C1075447932,1.30529027E7,1.313944557E7,0,0
372,TRANSFER,407033.35,C622732469,0.0,0.0,C870149948,1787414.19,2194447.54,0,0
394,CASH_OUT,14636.18,C1831733799,0.0,0.0,C1920074786,8314101.72,8328737.9,0,0
241,PAYMENT,17653.33,C693040297,19761.0,2107.67,M625052301,0.0,0.0,0,0
399,CASH_OUT,106807.51,C330275169,0.0,0.0,C1019630899,1475897.96,1582705.47,0,0
254,CASH_OUT,9416.99,C2130337190,0.0,0.0,C866992260,520392.84,529809.83,0,0
34,CASH_OUT,76651.93,C706673906,9267.0,0.0,C883732083,278223.4,354875.33,0,0
133,PAYMENT,47541.45,C1842815123,0.0,0.0,M1561214362,0.0,0.0,0,0
350,CASH_IN,72476.97,C268969556,806596.82,879073.78,C1248407405,5358178.18,5285701.22,0,0
370,CASH_OUT,163023.03,C1425896197,24557.0,0.0,C2076568026,1122334.59,1285357.62,0,0
39,TRANSFER,16770.53,C2066107392,274327.48,257556.94,C605038763,232327.06,249097.6,0,0
305,CASH_IN,131399.64,C1599634671,2206416.8,2337816.43,C220431015,393461.54,262061.9,0,0
695,CASH_IN,127509.02,C27414467,5775654.99,5903164.0,C719335156,376552.83,249043.81,0,0
321,PAYMENT,4172.65,C1140534763,20509.0,16336.35,M1308874551,0.0,0.0,0,0
351,CASH_OUT,193238.15,C483310210,100950.0,0.0,C1523785518,0.0,193238.15,0,0
525,CASH_IN,242558.5,C79460293,7539452.79,7782011.29,C1365301493,7129141.22,6886582.71,0,0
45,CASH_IN,89665.03,C1788018513,9533236.5,9622901.53,C1803610699,980400.11,786236.55,0,0
41,CASH_OUT,324748.26,C1085986265,296.0,0.0,C732725591,100238.56,424986.82,0,0
305,PAYMENT,19490.67,C1326140101,20738.0,1247.33,M779426438,0.0,0.0,0,0
302,PAYMENT,6962.95,C65588703,0.0,0.0,M1908373360,0.0,0.0,0,0
324,CASH_OUT,74133.67,C1911017511,90476.0,16342.33,C52468477,380680.25,454813.92,0,0
297,CASH_IN,126173.85,C550048848,641.0,126814.85,C2078036013,715806.38,589632.53,0,0
254,CASH_OUT,476568.96,C1545984634,61267.0,0.0,C1735672944,273611.64,750180.6,0,0
10,PAYMENT,11278.96,C1255395481,20042.0,8763.04,M447496758,0.0,0.0,0,0
17,CASH_OUT,86665.4,C917590702,93767.0,7101.6,C1678035039,1669829.74,1998394.66,0,0
306,CASH_OUT,266603.26,C1331613542,0.0,0.0,C1684929865,3483590.99,3750194.25,0,0
19,CASH_OUT,129224.2,C1731479566,21167.0,0.0,C530173068,2212091.55,2341315.75,0,0
301,CASH_IN,191114.77,C1688298377,3538080.84,3729195.61,C87997349,205101.21,13986.44,0,0
596,CASH_OUT,304565.86,C1711344018,5685.0,0.0,C272985411,8802.56,313368.43,0,0
190,CASH_IN,324871.76,C1472221809,8793951.77,9118823.53,C1974895957,6507528.04,6182656.28,0,0
203,CASH_IN,39861.39,C1187398946,6355691.44,6395552.84,C1135078475,225432.05,185570.65,0,0
212,CASH_IN,273937.16,C567117619,161146.35,435083.52,C766211544,339864.61,65927.45,0,0
399,CASH_OUT,15753.23,C1367132147,24079.0,8325.77,C1790026803,582220.48,597973.72,0,0
347,PAYMENT,32160.78,C750918341,30509.0,0.0,M1284347546,0.0,0.0,0,0
165,TRANSFER,520218.16,C1867773654,71865.0,0.0,C271175032,2697515.86,3217734.02,0,0
250,CASH_IN,146862.94,C918007162,1941993.82,2088856.75,C789638614,5020284.61,4873421.67,0,0
305,CASH_IN,162364.72,C10556383,6462699.09,6625063.81,C2070534252,1523788.68,1361423.96,0,0
277,TRANSFER,195977.85,C560054736,0.0,0.0,C560387725,2795229.04,2991206.89,0,0
229,PAYMENT,10360.22,C945704940,0.0,0.0,M1555923050,0.0,0.0,0,0
334,PAYMENT,11280.07,C1398045594,20005.0,8724.93,M438895348,0.0,0.0,0,0
181,CASH_IN,4865.24,C1728063133,97925.0,102790.24,C907639840,2099382.18,2094516.94,0,0
14,CASH_OUT,364583.93,C468746315,0.0,0.0,C1983747920,7556748.55,7784674.33,0,0
396,PAYMENT,13924.36,C354338165,0.0,0.0,M802295365,0.0,0.0,0,0
255,CASH_OUT,305947.94,C1600454578,0.0,0.0,C332090407,1178277.15,1484225.09,0,0
334,CASH_OUT,316405.81,C848182271,33090.2,0.0,C512589163,5923952.0,6240357.81,0,0
612,TRANSFER,822495.97,C1432813856,0.0,0.0,C1058702116,2475018.34,3297514.3,0,0
18,CASH_IN,258130.77,C170739886,4052215.49,4310346.26,C1362968238,387319.22,129188.45,0,0
353,TRANSFER,30962.17,C323389422,49469.0,18506.83,C271376294,927072.29,958034.46,0,0
352,CASH_OUT,149144.68,C767677350,0.0,0.0,C262396626,613682.02,762826.69,0,0
141,CASH_OUT,357118.16,C628410988,0.0,0.0,C1603859326,897644.15,1254762.31,0,0
282,PAYMENT,12924.65,C1171110614,47955.0,35030.35,M1487411890,0.0,0.0,0,0
274,PAYMENT,10212.52,C1022633134,295903.0,285690.48,M1470444638,0.0,0.0,0,0
8,TRANSFER,690748.86,C657514051,2687.0,0.0,C15445402,107227.43,1080241.33,0,0
10,PAYMENT,553.55,C1878057672,151133.62,150580.07,M1769813610,0.0,0.0,0,0
404,PAYMENT,9011.01,C1590385990,0.0,0.0,M1318852194,0.0,0.0,0,0
374,CASH_IN,144504.51,C1798055750,30369.0,174873.51,C914616285,0.0,0.0,0,0
205,CASH_OUT,240074.27,C1625005820,8754.0,0.0,C506515461,606139.76,846214.03,0,0
212,CASH_OUT,42664.76,C2068017545,0.0,0.0,C1279053180,129451.9,172116.66,0,0
132,CASH_OUT,191713.72,C359403288,0.0,0.0,C710265155,982510.82,697338.75,0,0
181,PAYMENT,5140.29,C1960856187,2707.6,0.0,M223388517,0.0,0.0,0,0
232,CASH_IN,23016.62,C198694292,51488.0,74504.62,C821150769,0.0,0.0,0,0
37,CASH_OUT,153827.27,C1371094888,27867.0,0.0,C1161935650,2100208.81,2254036.08,0,0
231,PAYMENT,1030.65,C2085156330,0.0,0.0,M679154057,0.0,0.0,0,0
673,PAYMENT,6876.13,C1360829280,95935.61,89059.48,M1799155923,0.0,0.0,0,0
260,CASH_IN,129091.06,C1509745511,2148055.9,2277146.96,C36753629,3185152.02,3056060.96,0,0
284,PAYMENT,16694.42,C1600109948,0.0,0.0,M1025738053,0.0,0.0,0,0
140,PAYMENT,3841.27,C722971217,57439.0,53597.73,M444552812,0.0,0.0,0,0
259,PAYMENT,10059.46,C300124259,5195.0,0.0,M1426051981,0.0,0.0,0,0
546,PAYMENT,1907.01,C1823879133,0.0,0.0,M1244946817,0.0,0.0,0,0
330,CASH_IN,57976.43,C484913965,188.0,58164.43,C1957014223,38518.89,0.0,0,0
323,PAYMENT,33277.37,C1732495799,7731.0,0.0,M1645721148,0.0,0.0,0,0
202,CASH_OUT,65581.83,C157055408,41789.0,0.0,C282254226,598317.63,546087.4,0,0
12,CASH_OUT,3290.94,C2051835922,0.0,0.0,C1271612900,785539.35,788830.28,0,0
135,TRANSFER,450253.66,C596761172,6278.0,0.0,C1073615783,1054664.94,1504918.6,0,0
551,PAYMENT,7218.41,C1471163475,69739.09,62520.68,M1048698122,0.0,0.0,0,0
209,PAYMENT,9978.48,C1141264810,0.0,0.0,M481081998,0.0,0.0,0,0
398,CASH_OUT,107909.52,C150570719,0.0,0.0,C347769429,2584858.83,2692768.34,0,0
277,PAYMENT,16374.88,C1820207670,0.0,0.0,M1711400559,0.0,0.0,0,0
403,CASH_OUT,146799.22,C814049513,89867.0,0.0,C72737090,4005944.45,4152743.66,0,0
405,CASH_OUT,257440.5,C137728115,0.0,0.0,C1032633307,446113.34,703553.84,0,0
331,CASH_IN,136004.66,C1776141566,765061.0,901065.66,C130056534,6381453.17,6245448.5,0,0
710,PAYMENT,5766.01,C1413149478,380.0,0.0,M2080975236,0.0,0.0,0,0
162,CASH_IN,644375.63,C604674223,4630005.52,5274381.15,C43968489,1505951.76,861576.13,0,0
139,CASH_OUT,27016.85,C647920599,117530.0,90513.15,C461903651,21240.24,48257.09,0,0
15,CASH_OUT,146625.23,C905917008,0.0,0.0,C1698502532,634991.73,781616.96,0,0
280,CASH_OUT,37205.12,C1102623881,0.0,0.0,C1373172466,1.312188583E7,1.315909095E7,0,0
187,TRANSFER,467937.35,C63895804,5820.0,0.0,C1081748342,476175.97,944113.31,0,0
352,PAYMENT,3568.28,C1348532050,0.0,0.0,M734223953,0.0,0.0,0,0
159,CASH_OUT,132779.33,C861188801,20296.0,0.0,C483708784,0.0,132779.33,0,0
230,TRANSFER,540651.79,C343960406,10812.0,0.0,C326765262,3104.45,594662.71,0,0
374,CASH_OUT,31127.4,C1232773066,186870.19,155742.79,C1513577837,117084.0,148211.4,0,0
306,CASH_IN,30747.25,C449449650,55737.94,86485.19,C292190070,309450.2,278702.95,0,0
263,PAYMENT,1928.02,C1467675115,19123.0,17194.98,M1597748178,0.0,0.0,0,0
43,PAYMENT,23703.99,C1812413771,26464.0,2760.01,M680341040,0.0,0.0,0,0
215,CASH_OUT,11544.51,C2109404814,0.0,0.0,C1299844744,272345.35,283889.87,0,0
330,CASH_OUT,111893.0,C1885375564,84048.0,0.0,C2029951619,0.0,111893.0,0,0
329,PAYMENT,183.95,C97710548,0.0,0.0,M292997302,0.0,0.0,0,0
37,CASH_IN,118329.12,C1308552683,304.0,118633.12,C671014983,0.0,0.0,0,0
350,PAYMENT,1444.17,C1975567619,0.0,0.0,M1000789842,0.0,0.0,0,0
274,PAYMENT,3436.54,C1112935494,258305.66,254869.12,M1734646071,0.0,0.0,0,0
203,CASH_OUT,210866.0,C1788662905,0.0,0.0,C245488399,752095.09,962961.09,0,0
158,TRANSFER,674997.86,C138053881,0.0,0.0,C2144874544,880085.3,1555083.16,0,0
185,CASH_OUT,153355.02,C1103655149,0.0,0.0,C1893055939,676353.52,829708.55,0,0
260,CASH_OUT,38553.87,C108911235,0.0,0.0,C721762703,292148.79,330702.65,0,0
372,CASH_OUT,130077.85,C1164098992,51831.0,0.0,C670856536,209913.99,339991.85,0,0
307,CASH_IN,161907.9,C879332677,19803.0,181710.9,C1363464066,122453.26,0.0,0,0
179,CASH_OUT,271574.64,C628033823,102474.0,0.0,C1480605401,0.0,271574.64,0,0
236,CASH_OUT,340577.48,C1704873834,0.0,0.0,C1392325760,465362.26,805939.74,0,0
334,PAYMENT,8649.91,C1695344966,12471.0,3821.09,M283824506,0.0,0.0,0,0
139,CASH_OUT,310362.28,C408424299,105489.0,0.0,C1364604320,161770.61,472132.89,0,0
14,PAYMENT,5513.86,C585709465,61835.7,56321.85,M1433245972,0.0,0.0,0,0
236,CASH_OUT,139531.45,C1866450855,0.0,0.0,C677210367,228433.17,367964.62,0,0
235,CASH_OUT,179467.45,C1890010807,25984.0,0.0,C216842568,151227.44,236839.08,0,0
129,CASH_OUT,112338.84,C611023006,0.0,0.0,C1039162432,1.46769371E7,1.478927594E7,0,0
132,CASH_OUT,73636.41,C1646850014,42915.0,0.0,C136332935,373995.42,447631.83,0,0
131,PAYMENT,30938.33,C177676924,0.0,0.0,M789111416,0.0,0.0,0,0
207,CASH_IN,369764.06,C1017377381,11967.0,381731.06,C1441776550,83088.1,0.0,0,0
565,PAYMENT,39670.9,C1732760600,25556.0,0.0,M674220586,0.0,0.0,0,0
670,CASH_IN,96833.83,C1691928704,55669.0,152502.83,C2043439023,7743.1,0.0,0,0
326,CASH_OUT,122631.11,C1162076472,124827.0,2195.89,C624023947,97218.17,219849.28,0,0
11,CASH_OUT,217780.4,C1439300898,0.0,0.0,C1784250848,587325.0,805105.4,0,0
308,PAYMENT,13861.17,C932467187,0.0,0.0,M470738530,0.0,0.0,0,0
231,CASH_IN,14196.16,C988912615,58950.0,73146.16,C2005828919,0.0,0.0,0,0
189,CASH_IN,202411.16,C824002453,2384702.43,2587113.59,C1123043367,533076.07,330664.91,0,0
46,PAYMENT,12922.33,C999402925,0.0,0.0,M2113699961,0.0,0.0,0,0
334,CASH_IN,32228.73,C641124987,5693.0,37921.73,C1487517575,0.0,0.0,0,0
404,CASH_IN,74722.67,C2133287377,291.0,75013.67,C69424971,3339976.05,3265253.39,0,0
33,CASH_IN,233441.6,C159570954,509235.0,742676.6,C1931400342,0.0,0.0,0,0
250,CASH_OUT,62836.22,C278677833,0.0,0.0,C1118899387,2215735.19,2278571.4,0,0
228,PAYMENT,6351.14,C848588502,0.0,0.0,M810435311,0.0,0.0,0,0
334,CASH_IN,33097.64,C1364180509,5165592.78,5198690.42,C507756074,104915.28,71817.64,0,0
48,TRANSFER,458769.65,C1864188962,20085.0,0.0,C685793696,244957.47,703727.12,0,0
15,CASH_OUT,490709.85,C1145610729,0.0,0.0,C490208615,504605.6,995315.45,0,0
637,CASH_IN,7463.75,C287674819,9712789.91,9720253.66,C1510505480,151393.42,143929.68,0,0
325,CASH_OUT,27721.34,C1380812641,0.0,0.0,C12050099,72031.47,99752.81,0,0
155,CASH_IN,193888.13,C82270949,5015.0,198903.13,C1721489678,0.0,0.0,0,0
45,CASH_IN,134800.16,C376891451,5818455.74,5953255.9,C939034026,2088701.22,1953901.06,0,0
280,CASH_OUT,76189.16,C1504064750,6092.0,0.0,C206142828,50565.0,103317.39,0,0
250,CASH_IN,326612.65,C262521618,25882.0,352494.65,C559831179,0.0,0.0,0,0
250,CASH_IN,299237.53,C240756356,4114871.84,4414109.37,C449612745,780697.7,481460.17,0,0
335,CASH_OUT,45158.53,C541636650,0.0,0.0,C728728120,142410.96,187569.48,0,0
185,CASH_IN,72396.26,C1547519015,14901.0,87297.26,C1888827780,250758.6,178362.35,0,0
242,CASH_OUT,458221.52,C610196337,0.0,0.0,C1592030215,467399.63,925621.14,0,0
251,CASH_OUT,313098.09,C936797358,36303.0,0.0,C274590688,0.0,313098.09,0,0
331,CASH_IN,27679.55,C1118607142,3381563.15,3409242.71,C91509628,41255.68,13576.13,0,0
321,CASH_OUT,291362.82,C383027758,0.0,0.0,C501090822,330052.01,621414.83,0,0
157,CASH_OUT,34691.93,C1738910794,19837.0,0.0,C1953520015,0.0,34691.93,0,0
330,CASH_IN,123824.96,C2031350313,2.440652494E7,2.45303499E7,C388729965,302372.69,178547.73,0,0
370,CASH_OUT,16531.79,C1968118310,0.0,0.0,C1955080848,133969.7,179169.31,0,0
204,CASH_OUT,234951.3,C694624974,0.0,0.0,C1670221071,743736.86,978688.16,0,0
260,CASH_IN,44229.21,C1542655667,1329020.12,1373249.33,C964976263,1774132.57,1729903.36,0,0
39,CASH_OUT,101946.23,C476526762,0.0,0.0,C1384249206,521086.36,2294115.33,0,0
322,PAYMENT,6496.17,C1582364014,55655.89,49159.73,M695678302,0.0,0.0,0,0
382,CASH_IN,83132.63,C1111135949,4534.0,87666.63,C293084976,0.0,0.0,0,0
406,CASH_IN,155663.45,C1494685647,1896255.38,2051918.83,C342218130,228297.27,72633.81,0,0
567,PAYMENT,4343.63,C1299471812,0.0,0.0,M1893402636,0.0,0.0,0,0
396,CASH_OUT,71506.82,C814614722,0.0,0.0,C762835537,116528.67,188035.49,0,0
404,CASH_OUT,309644.67,C918885481,0.0,0.0,C679056382,1243552.95,1553197.62,0,0
234,CASH_IN,93218.83,C896069790,207413.42,300632.24,C846547993,797398.92,704180.09,0,0
451,CASH_IN,368578.56,C20753264,3951404.04,4319982.61,C1351857658,1857820.41,1489241.85,0,0
144,CASH_OUT,183001.13,C391123708,71955.13,0.0,C729928678,2540860.53,2723861.66,0,0
260,TRANSFER,140573.3,C695747043,0.0,0.0,C2103915496,720350.91,860924.2,0,0
249,PAYMENT,13595.17,C615072197,475470.11,461874.94,M2075411836,0.0,0.0,0,0
133,PAYMENT,14073.37,C1087657786,0.0,0.0,M1637519908,0.0,0.0,0,0
350,CASH_OUT,33896.97,C1605569670,152170.0,118273.03,C592336353,265277.68,299174.65,0,0
394,CASH_OUT,169871.11,C10907838,20336.0,0.0,C1522250902,58307.99,228179.1,0,0
132,CASH_OUT,328993.71,C917057362,11051.0,0.0,C759905805,0.0,328993.71,0,0
42,CASH_OUT,46892.28,C1796620454,0.0,0.0,C504454596,495830.99,542723.27,0,0
398,CASH_OUT,272650.67,C699469204,142476.0,0.0,C683401604,711791.41,984442.08,0,0
301,CASH_OUT,47047.72,C98076460,0.0,0.0,C1904388899,1549678.55,1596726.27,0,0
322,CASH_IN,217519.36,C641764868,25829.0,243348.36,C1080060108,64471.95,0.0,0,0
257,PAYMENT,8019.62,C707799389,0.0,0.0,M1815449626,0.0,0.0,0,0
281,PAYMENT,2353.56,C777690061,237851.38,235497.82,M1027487435,0.0,0.0,0,0
256,TRANSFER,543537.75,C1519148351,16371.06,0.0,C1668385603,3264003.9,3807541.64,0,0
163,CASH_OUT,110703.43,C366766711,23573.93,0.0,C421334452,4241929.77,4352633.2,0,0
538,PAYMENT,8939.78,C372750743,0.0,0.0,M2143034050,0.0,0.0,0,0
153,PAYMENT,3413.63,C176247795,0.0,0.0,M1251614414,0.0,0.0,0,0
332,PAYMENT,34632.99,C1328570843,0.0,0.0,M1489849451,0.0,0.0,0,0
250,PAYMENT,792.83,C2125350621,58494.98,57702.16,M464506737,0.0,0.0,0,0
157,CASH_IN,275821.54,C737376805,245176.3,520997.85,C2043260290,450770.8,174949.26,0,0
327,CASH_OUT,137796.67,C2097785036,15161.0,0.0,C94722517,1628291.44,1766088.11,0,0
544,PAYMENT,5331.58,C223403180,0.0,0.0,M109434332,0.0,0.0,0,0
402,CASH_OUT,140377.11,C942937811,17068.0,0.0,C868516994,561596.68,701973.79,0,0
208,PAYMENT,5622.19,C243493224,184684.06,179061.87,M1694220140,0.0,0.0,0,0
162,CASH_OUT,37192.7,C1924400968,196924.61,159731.91,C999337106,159512.84,196705.53,0,0
402,TRANSFER,66675.01,C2095776140,0.0,0.0,C1695441224,1782344.81,1849019.82,0,0
283,CASH_IN,197312.32,C1324269906,49888.0,247200.32,C353892683,464230.63,266918.3,0,0
8,PAYMENT,511.71,C1071281320,1577.69,1065.97,M1231113028,0.0,0.0,0,0
349,PAYMENT,1695.5,C2116175166,279788.29,278092.79,M2063567317,0.0,0.0,0,0
210,CASH_OUT,74192.21,C1748851516,0.0,0.0,C994148251,233406.93,307599.14,0,0
325,CASH_OUT,27384.96,C1548309488,37262.0,9877.04,C1686926447,25988.25,53373.2,0,0
377,PAYMENT,2850.28,C456200505,0.0,0.0,M1714879403,0.0,0.0,0,0
46,DEBIT,3427.22,C705376532,36081.0,32653.78,C1099316917,1618118.38,1621545.6,0,0
203,PAYMENT,13777.63,C627069127,21907.0,8129.37,M1583236296,0.0,0.0,0,0
307,CASH_OUT,39248.48,C1334058963,0.0,0.0,C80798792,156388.05,195636.53,0,0
279,PAYMENT,10563.95,C2009201910,0.0,0.0,M1608014442,0.0,0.0,0,0
12,CASH_IN,276155.09,C343374417,714.0,276869.09,C1264923888,0.0,0.0,0,0
355,PAYMENT,8180.47,C244693653,99055.0,90874.53,M689034153,0.0,0.0,0,0
177,TRANSFER,2228112.52,C1996220405,11947.5,0.0,C1373478172,2730191.16,4958303.68,0,0
210,CASH_IN,52356.64,C159999603,9755381.99,9807738.63,C996077391,268355.6,215998.96,0,0
191,PAYMENT,23931.58,C1322378913,0.0,0.0,M1259745808,0.0,0.0,0,0
160,CASH_OUT,439873.94,C897630869,2478.0,0.0,C1921214090,1742017.38,2181891.32,0,0
307,PAYMENT,8531.05,C813495542,141756.0,133224.95,M2036481742,0.0,0.0,0,0
178,PAYMENT,15121.02,C1767725671,0.0,0.0,M273140201,0.0,0.0,0,0
237,PAYMENT,8857.48,C800702427,0.0,0.0,M2000784129,0.0,0.0,0,0
346,PAYMENT,37019.14,C1624052769,65593.43,28574.29,M960894860,0.0,0.0,0,0
283,CASH_OUT,196134.95,C1599717613,11889.0,0.0,C211042570,99199.26,295334.21,0,0
307,PAYMENT,22828.25,C1695878025,12848.0,0.0,M17870502,0.0,0.0,0,0
39,CASH_IN,472968.99,C532395087,20757.0,493725.99,C148209125,3648931.1,3175962.1,0,0
163,CASH_OUT,454617.04,C33741196,173605.0,0.0,C1597685406,637332.11,1091949.16,0,0
216,TRANSFER,275440.88,C888470529,0.0,0.0,C593246071,533562.11,809002.98,0,0
33,CASH_OUT,411527.7,C1029086654,334275.49,0.0,C1223848476,1119240.72,1530768.42,0,0
44,PAYMENT,6237.26,C82558129,0.0,0.0,M830605908,0.0,0.0,0,0
278,CASH_IN,131997.95,C750061976,3433891.05,3565889.01,C110613333,3571696.51,3439698.55,0,0
251,CASH_IN,13589.73,C1080006089,8170856.61,8184446.33,C349248835,1017803.04,1004213.32,0,0
283,CASH_IN,252242.24,C1489210782,2913355.27,3165597.5,C1962938940,2521885.41,2269643.17,0,0
395,PAYMENT,4826.44,C1924679638,0.0,0.0,M507470148,0.0,0.0,0,0
254,TRANSFER,30465.36,C2122181286,0.0,0.0,C1212340094,1250861.73,1281327.1,0,0
351,PAYMENT,10395.06,C1824109981,0.0,0.0,M335166249,0.0,0.0,0,0
42,CASH_IN,36386.48,C587655058,39036.0,75422.48,C2085291936,35916.62,43290.04,0,0
229,PAYMENT,3827.12,C1320115488,323830.0,320002.88,M1190746951,0.0,0.0,0,0
18,PAYMENT,133.62,C315770978,74470.85,74337.22,M1615987208,0.0,0.0,0,0
307,PAYMENT,3772.21,C1016528819,6325.0,2552.79,M1016914741,0.0,0.0,0,0
182,PAYMENT,7938.45,C1268860027,142003.1,134064.65,M842503126,0.0,0.0,0,0
380,CASH_OUT,214036.16,C1809213258,0.0,0.0,C1810286084,2019603.03,2233639.19,0,0
282,PAYMENT,12542.13,C432758960,0.0,0.0,M1054776525,0.0,0.0,0,0
277,PAYMENT,1100.15,C630077148,725.46,0.0,M420048812,0.0,0.0,0,0
160,CASH_IN,70471.98,C1420289333,3921182.44,3991654.41,C657114894,1722508.18,1652036.2,0,0
212,CASH_OUT,27243.16,C2094270380,172786.0,145542.84,C1795049567,1357405.32,1384648.49,0,0
275,CASH_OUT,2447.25,C282155267,282074.19,279626.95,C1817599948,710936.54,713383.79,0,0
374,CASH_OUT,363719.43,C1630983133,3553.0,0.0,C573854436,0.0,363719.43,0,0
159,PAYMENT,16901.23,C1590054257,37556.0,20654.77,M688354796,0.0,0.0,0,0
301,CASH_IN,99557.72,C1853014466,4387939.75,4487497.47,C457703847,179275.87,79718.15,0,0
210,CASH_OUT,32283.47,C1670756684,0.0,0.0,C663417463,1006504.54,1038788.01,0,0
204,CASH_OUT,200760.7,C2114961887,0.0,0.0,C212385828,1303665.67,1504426.37,0,0
20,CASH_OUT,71810.9,C791473651,0.0,0.0,C804966011,2872869.57,2944680.47,0,0
161,PAYMENT,13211.87,C1054185167,33427.0,20215.13,M116823602,0.0,0.0,0,0
131,CASH_IN,557524.92,C604513164,1030.0,558554.92,C117144418,102718.31,0.0,0,0
256,PAYMENT,8959.28,C190654670,457196.7,448237.42,M817099734,0.0,0.0,0,0
380,CASH_OUT,155733.94,C1159272082,0.0,0.0,C1391836326,3638921.93,3794655.87,0,0
260,PAYMENT,10559.37,C391494495,141724.11,131164.74,M1680886109,0.0,0.0,0,0
540,CASH_OUT,65763.26,C2072542632,255581.0,189817.74,C1784390795,4352474.88,4418238.13,0,0
347,CASH_IN,29442.72,C1525315811,10844.0,40286.72,C1323758542,50910.64,21467.91,0,0
278,PAYMENT,27100.48,C627738473,0.0,0.0,M1205459016,0.0,0.0,0,0
525,CASH_OUT,23680.14,C1147544161,496.0,0.0,C689407563,18340.34,42020.48,0,0
402,CASH_OUT,95094.05,C872687076,0.0,0.0,C100024863,587262.06,682356.11,0,0
19,CASH_IN,327250.23,C79944149,374649.52,701899.74,C1239152373,1020263.51,693013.28,0,0
283,CASH_OUT,135942.03,C1548470008,49829.0,0.0,C272581853,2504597.19,2640539.22,0,0
